1.910090255737304688e+01,1.415080642700195312e+01,1.186880588531494141e+01,2.765113830566406250e+01,8.464453887939453125e+01,3.398564529418945312e+01,1.417705917358398438e+01,1.056904907226562500e+02,1.506064319610595703e+01,1.176136302947998047e+01,1.102408523559570312e+02,2.079978561401367188e+01,2.224494934082031250e+01,1.155225830078125000e+02,2.060973739624023438e+01,1.000000000000000000e+00
1.761397933959960938e+01,9.833089828491210938e+00,2.873634719848632812e+01,4.162698745727539062e+01,3.720434570312500000e+01,5.710412979125976562e+01,3.648031234741210938e+01,9.592398834228515625e+01,3.187765121459960938e+01,2.810766983032226562e+01,1.055148239135742188e+02,3.398441696166992188e+01,1.341263961791992188e+01,1.072707672119140625e+02,3.596786117553710938e+01,1.000000000000000000e+00
2.086230659484863281e+01,7.007808685302734375e+00,1.509047985076904297e+01,3.743371963500976562e+01,5.004655456542968750e+01,3.789257431030273438e+01,3.328416061401367188e+01,9.373720550537109375e+01,3.431743240356445312e+01,2.059776115417480469e+01,1.053896560668945312e+02,3.267737579345703125e+01,1.381469726562500000e+00,9.460102844238281250e+01,3.710961914062500000e+01,1.000000000000000000e+00
2.473388671875000000e+01,2.406213188171386719e+01,1.598022079467773438e+01,4.118018722534179688e+01,3.191090583801269531e+01,1.428118419647216797e+01,4.979689788818359375e+01,2.096333312988281250e+01,7.833057403564453125e+00,4.325069427490234375e+01,1.408870697021484375e+01,2.753571033477783203e+00,3.757162094116210938e+01,1.032300090789794922e+01,2.357894659042358398e+00,1.000000000000000000e+00
1.793371200561523438e+01,1.538403129577636719e+01,1.740659332275390625e+01,2.062829589843750000e+01,4.004635620117187500e+01,4.978165054321289062e+01,1.731412315368652344e+01,4.728223419189453125e+01,4.587087249755859375e+01,1.589908599853515625e+01,3.919392776489257812e+01,7.690312957763671875e+01,1.540285396575927734e+01,4.283422088623046875e+01,3.451044845581054688e+01,1.000000000000000000e+00
1.844589805603027344e+01,7.667731761932373047e+00,6.648910999298095703e+00,3.597606658935546875e+01,7.159953308105468750e+01,5.836195755004882812e+01,4.251850509643554688e+01,1.273476943969726562e+02,2.285377693176269531e+01,3.836291885375976562e+01,1.390948181152343750e+02,2.474296760559082031e+01,9.544141769409179688e+00,1.585566101074218750e+02,2.009099006652832031e+01,1.000000000000000000e+00
2.921147727966308594e+01,3.690095520019531250e+01,1.833219528198242188e+01,4.125984191894531250e+01,3.375342178344726562e+01,2.132845497131347656e+01,4.074923706054687500e+01,3.570748138427734375e+01,3.483062744140625000e+01,3.300740432739257812e+01,3.660315704345703125e+01,2.907563209533691406e+01,3.676813888549804688e+01,1.851269340515136719e+01,1.246736907958984375e+01,1.000000000000000000e+00
2.284199905395507812e+01,3.137168312072753906e+01,1.609553146362304688e+01,4.681064224243164062e+01,1.924026870727539062e+01,1.208516883850097656e+01,5.270754623413085938e+01,1.785915374755859375e+01,7.987887859344482422e+00,5.389748382568359375e+01,1.583812522888183594e+01,2.161294221878051758e+00,5.506884002685546875e+01,1.437334442138671875e+01,2.805707931518554688e+00,1.000000000000000000e+00
2.771425819396972656e+01,2.151777267456054688e+01,2.160766792297363281e+01,4.766223526000976562e+01,1.675450706481933594e+01,9.626035690307617188e+00,5.157032012939453125e+01,1.860936927795410156e+01,9.157482385635375977e-01,5.326270294189453125e+01,1.669699859619140625e+01,6.391721725463867188e+00,5.083472442626953125e+01,1.758936882019042969e+01,8.467992782592773438e+00,1.000000000000000000e+00
2.826659202575683594e+01,3.773159408569335938e+01,1.524496555328369141e+01,5.743907928466796875e+01,1.276236915588378906e+01,6.495485782623291016e+00,6.196364974975585938e+01,1.651440238952636719e+01,3.971609830856323242e+00,5.815226364135742188e+01,1.670352745056152344e+01,5.315654754638671875e+00,5.193699645996093750e+01,1.725795745849609375e+01,8.119804382324218750e+00,1.000000000000000000e+00
3.409018707275390625e+01,2.347420692443847656e+01,7.567931652069091797e+00,1.514620590209960938e+01,2.078728199005126953e+00,4.425695896148681641e+00,1.380873489379882812e+01,9.033640861511230469e+00,3.174489259719848633e+00,1.567495155334472656e+01,1.137634086608886719e+01,4.612512588500976562e+00,1.689025497436523438e+01,9.109492301940917969e+00,5.912911415100097656e+00,1.000000000000000000e+00
2.711359405517578125e+01,3.007983970642089844e+01,1.388489055633544922e+01,3.450250625610351562e+01,3.829795074462890625e+01,2.365933227539062500e+01,4.691971588134765625e+01,3.211972808837890625e+01,2.601092910766601562e+01,4.707838439941406250e+01,3.238588714599609375e+01,1.512175083160400391e+01,4.782714462280273438e+01,2.344852638244628906e+01,9.202941894531250000e+00,1.000000000000000000e+00
2.388138389587402344e+01,2.363369560241699219e+01,6.350178241729736328e+00,6.169780349731445312e+01,1.675201797485351562e+01,7.549853324890136719e+00,6.482475280761718750e+01,1.668797492980957031e+01,5.712541341781616211e-01,6.175503540039062500e+01,1.245279312133789062e+01,1.130832672119140625e+01,5.423920440673828125e+01,1.425590324401855469e+01,1.704372787475585938e+01,1.000000000000000000e+00
1.808911323547363281e+01,5.691689682006835938e+01,1.394245529174804688e+01,5.959332656860351562e+01,1.188846397399902344e+01,1.368747520446777344e+01,6.791186523437500000e+01,2.449253273010253906e+01,5.124380588531494141e+00,6.634227752685546875e+01,2.617567825317382812e+01,5.488620758056640625e+00,6.433193206787109375e+01,2.380939674377441406e+01,3.221796512603759766e+00,1.000000000000000000e+00
2.607378768920898438e+01,3.559530258178710938e+01,1.064182662963867188e+01,4.726496505737304688e+01,3.663709259033203125e+01,2.086955070495605469e+01,5.589949035644531250e+01,2.674004364013671875e+01,1.844812965393066406e+01,5.283825683593750000e+01,2.176824378967285156e+01,1.047901535034179688e+01,4.806283950805664062e+01,1.802672767639160156e+01,6.480972290039062500e+00,1.000000000000000000e+00
3.513231277465820312e+01,3.325494384765625000e+01,1.656288909912109375e+01,5.760001754760742188e+01,1.404614734649658203e+01,9.214132308959960938e+00,5.302387237548828125e+01,1.278247451782226562e+01,1.991746068000793457e+00,4.527956008911132812e+01,1.640123558044433594e+01,1.360989856719970703e+01,4.048565292358398438e+01,1.680069541931152344e+01,1.559396362304687500e+01,1.000000000000000000e+00
4.002699661254882812e+01,3.066024589538574219e+01,1.440822601318359375e+01,1.549371623992919922e+01,1.937506675720214844e+01,7.587378501892089844e+00,4.947620010375976562e+01,8.327732086181640625e+00,3.579379081726074219e+00,4.353957748413085938e+01,1.145240306854248047e+01,1.191572093963623047e+01,3.593211746215820312e+01,1.383386135101318359e+01,1.578109836578369141e+01,1.000000000000000000e+00
4.713010025024414062e+01,2.507717514038085938e+01,1.486147117614746094e+01,4.165490341186523438e+01,1.898251914978027344e+01,7.807097434997558594e+00,4.541411972045898438e+01,1.127910137176513672e+01,8.650512695312500000e+00,3.955059432983398438e+01,1.613174438476562500e+01,1.248938369750976562e+01,3.292680740356445312e+01,1.350622081756591797e+01,1.273608970642089844e+01,1.000000000000000000e+00
3.425836563110351562e+01,3.595502471923828125e+01,2.055700111389160156e+01,3.769976043701171875e+01,2.988010406494140625e+01,1.111540126800537109e+01,5.761598205566406250e+01,1.484206199645996094e+01,3.940171241760253906e+00,5.201927947998046875e+01,1.863485336303710938e+01,7.684731960296630859e+00,4.452624893188476562e+01,1.660153388977050781e+01,7.166831016540527344e+00,1.000000000000000000e+00
2.426905441284179688e+01,3.612492752075195312e+01,9.385243415832519531e+00,3.129533004760742188e+01,3.088137245178222656e+01,1.069500637054443359e+01,5.605230712890625000e+01,1.494702053070068359e+01,1.437721848487854004e+00,5.681035232543945312e+01,1.816845512390136719e+01,4.852615833282470703e+00,5.427685928344726562e+01,1.769807243347167969e+01,5.092360973358154297e+00,1.000000000000000000e+00
2.845002555847167969e+01,2.605710411071777344e+01,2.386056518554687500e+01,3.280775451660156250e+01,2.821838378906250000e+01,1.054885005950927734e+01,5.294053268432617188e+01,1.913816070556640625e+01,4.298033237457275391e+00,5.519631576538085938e+01,1.997622871398925781e+01,9.598810195922851562e+00,4.801782608032226562e+01,2.197595024108886719e+01,1.105902004241943359e+01,1.000000000000000000e+00
3.072492980957031250e+01,2.673730850219726562e+01,8.384364128112792969e+00,4.387017440795898438e+01,1.311536693572998047e+01,6.689313888549804688e+00,4.678564071655273438e+01,2.001600456237792969e+01,7.982831478118896484e+00,4.631665420532226562e+01,2.040512275695800781e+01,1.576369380950927734e+01,3.943358612060546875e+01,2.078736114501953125e+01,1.603116989135742188e+01,1.000000000000000000e+00
3.470265579223632812e+01,3.065835952758789062e+01,5.566008567810058594e+00,5.104433059692382812e+01,1.374175453186035156e+01,5.673650741577148438e+00,4.611669921875000000e+01,2.387997245788574219e+01,9.421004295349121094e+00,3.996254348754882812e+01,2.716072845458984375e+01,1.831540298461914062e+01,3.060366821289062500e+01,2.551804351806640625e+01,1.899746322631835938e+01,1.000000000000000000e+00
2.383970069885253906e+01,2.769897651672363281e+01,3.679913282394409180e+00,2.042966079711914062e+01,4.488992309570312500e+01,1.455300045013427734e+01,4.916201019287109375e+01,2.016787910461425781e+01,1.202081298828125000e+01,5.401486206054687500e+01,2.043222427368164062e+01,3.639618158340454102e+00,5.368358993530273438e+01,2.109633255004882812e+01,2.762064218521118164e+00,1.000000000000000000e+00
1.721481704711914062e+01,2.593362045288085938e+01,3.837531328201293945e+00,1.468981552124023438e+01,5.223746871948242188e+01,1.826256370544433594e+01,4.621403121948242188e+01,3.001339912414550781e+01,1.538254737854003906e+01,5.580393600463867188e+01,2.942905426025390625e+01,9.291526794433593750e+00,5.578524780273437500e+01,2.610526657104492188e+01,8.912582397460937500e+00,1.000000000000000000e+00
1.271420288085937500e+01,1.787043952941894531e+01,8.410859107971191406e+00,7.931596374511718750e+01,2.438028907775878906e+01,1.161971092224121094e+01,9.302467346191406250e+01,2.419716453552246094e+01,7.726799011230468750e+00,7.915193939208984375e+01,3.814357376098632812e+01,1.148542594909667969e+01,6.505432128906250000e+01,3.869649887084960938e+01,1.249409580230712891e+01,1.000000000000000000e+00
2.504123497009277344e+01,2.474475669860839844e+01,1.401407337188720703e+01,4.480444335937500000e+01,2.328391647338867188e+01,8.334780693054199219e+00,5.669083023071289062e+01,2.346981048583984375e+01,2.692589044570922852e+00,5.035706710815429688e+01,3.610428237915039062e+01,7.187747478485107422e+00,4.402435684204101562e+01,3.383487701416015625e+01,5.468273639678955078e+00,1.000000000000000000e+00
2.779285812377929688e+01,3.150815582275390625e+01,1.324766349792480469e+01,6.253441619873046875e+01,2.176431274414062500e+01,7.653044700622558594e+00,7.657188415527343750e+01,2.331028747558593750e+01,3.106698036193847656e+00,6.068386840820312500e+01,3.437887191772460938e+01,7.232696533203125000e+00,4.968317413330078125e+01,3.158002471923828125e+01,6.496904373168945312e+00,1.000000000000000000e+00
4.979763031005859375e+00,9.215376853942871094e+00,2.573665237426757812e+01,6.782523345947265625e+01,3.545945358276367188e+01,1.757859230041503906e+01,9.409377288818359375e+01,2.448244857788085938e+01,9.368756294250488281e+00,8.945132446289062500e+01,3.445281219482421875e+01,1.037565040588378906e+01,7.694078826904296875e+01,3.379202651977539062e+01,1.116210079193115234e+01,1.000000000000000000e+00
8.619337081909179688e+00,2.070380210876464844e+01,3.443208312988281250e+01,3.453405380249023438e+01,5.197888565063476562e+01,4.253976821899414062e+01,2.522957611083984375e+01,8.424063873291015625e+01,3.174158477783203125e+01,1.963787269592285156e+01,9.817417144775390625e+01,3.160065078735351562e+01,1.547442054748535156e+01,8.559293365478515625e+01,4.435079956054687500e+01,1.000000000000000000e+00
2.998614692687988281e+01,2.839449310302734375e+01,1.896136665344238281e+01,3.282586669921875000e+01,3.788263702392578125e+01,3.259582519531250000e+01,3.546666336059570312e+01,3.064623641967773438e+01,5.803081130981445312e+01,2.646632575988769531e+01,2.591962242126464844e+01,5.327502822875976562e+01,2.649022102355957031e+01,2.375757408142089844e+01,2.888398361206054688e+01,1.000000000000000000e+00
4.179107666015625000e+01,3.039726066589355469e+01,2.129513025283813477e+00,4.116757583618164062e+01,4.232749557495117188e+01,3.202242660522460938e+01,4.281344223022460938e+01,6.667837524414062500e+01,3.552124404907226562e+01,3.701169967651367188e+01,6.747690582275390625e+01,2.997786712646484375e+01,3.117071533203125000e+01,4.598373794555664062e+01,3.156413650512695312e+01,1.000000000000000000e+00
2.583652114868164062e+01,1.854528808593750000e+01,9.414455413818359375e+00,1.479442119598388672e+01,5.454649353027343750e+01,2.218194389343261719e+01,1.852984619140625000e+01,5.505463790893554688e+01,1.421602344512939453e+01,1.507003211975097656e+01,5.369609451293945312e+01,1.636114120483398438e+01,1.697808456420898438e+01,4.130812072753906250e+01,1.215871334075927734e+01,1.000000000000000000e+00
3.504998397827148438e+01,1.708674430847167969e+01,1.458860683441162109e+01,3.817125701904296875e+01,4.037215042114257812e+01,4.039917755126953125e+01,3.073973083496093750e+01,5.841175460815429688e+01,6.811593627929687500e+01,2.252755165100097656e+01,6.066534805297851562e+01,5.571657562255859375e+01,2.312129974365234375e+01,3.438644409179687500e+01,3.952826690673828125e+01,1.000000000000000000e+00
8.467715263366699219e+00,2.406696701049804688e+01,1.061417007446289062e+01,1.457879257202148438e+01,5.918938827514648438e+01,2.742844772338867188e+01,8.046018600463867188e+00,7.592739868164062500e+01,1.274927997589111328e+01,1.237013626098632812e+01,8.834568023681640625e+01,1.366709613800048828e+01,9.611100196838378906e+00,8.391844177246093750e+01,1.564175510406494141e+01,1.000000000000000000e+00
1.109735107421875000e+01,1.365163612365722656e+01,5.940451145172119141e+00,3.307579421997070312e+01,5.538369750976562500e+01,2.691151428222656250e+01,2.178371810913085938e+01,8.673722076416015625e+01,2.674580383300781250e+01,1.073735809326171875e+01,9.908492279052734375e+01,2.798542404174804688e+01,1.019092559814453125e+01,8.927906799316406250e+01,3.501032638549804688e+01,1.000000000000000000e+00
2.192448616027832031e+01,2.846199035644531250e+01,6.743932342529296875e+01,4.161643600463867188e+01,6.113983535766601562e+01,2.452626228332519531e+01,4.424478530883789062e+01,6.667727661132812500e+01,1.631737709045410156e+01,5.603166961669921875e+01,6.683729553222656250e+01,1.512839889526367188e+01,6.429834747314453125e+01,5.100076293945312500e+01,1.476947212219238281e+01,1.000000000000000000e+00
8.708646774291992188e+00,2.902411460876464844e+01,1.855022239685058594e+01,3.224357223510742188e+01,3.965916824340820312e+01,4.241328430175781250e+01,1.474134254455566406e+01,7.818100738525390625e+01,2.225641822814941406e+01,4.256603717803955078e+00,8.663099670410156250e+01,2.265162849426269531e+01,9.352452278137207031e+00,7.962657165527343750e+01,2.477836036682128906e+01,1.000000000000000000e+00
1.154984569549560547e+01,2.642993164062500000e+01,3.270582437515258789e+00,2.500250244140625000e+01,4.817170333862304688e+01,4.471039199829101562e+01,1.094629383087158203e+01,7.749105072021484375e+01,2.698272514343261719e+01,1.088421440124511719e+01,8.638063049316406250e+01,2.276538467407226562e+01,7.809963703155517578e+00,9.636256408691406250e+01,2.149513816833496094e+01,1.000000000000000000e+00
1.737939834594726562e+01,1.416809368133544922e+01,6.422396850585937500e+01,1.646544456481933594e+01,7.762919616699218750e+01,2.404977416992187500e+01,3.328441619873046875e+01,6.875526428222656250e+01,1.214644145965576172e+01,4.496830368041992188e+01,7.484309387207031250e+01,1.062105655670166016e+01,4.546832275390625000e+01,6.926809692382812500e+01,8.644495964050292969e+00,1.000000000000000000e+00
2.214973258972167969e+01,1.839028549194335938e+01,8.058445739746093750e+01,2.700062942504882812e+01,7.919783020019531250e+01,3.414701461791992188e+01,9.895158767700195312e+00,9.117197418212890625e+01,1.790830612182617188e+01,2.479197120666503906e+01,1.018022003173828125e+02,1.406281185150146484e+01,3.480223083496093750e+01,1.037066574096679688e+02,1.216226387023925781e+01,1.000000000000000000e+00
2.544015121459960938e+01,2.784190750122070312e+01,7.870080947875976562e+00,3.136195182800292969e+01,4.502416229248046875e+01,1.831402778625488281e+01,4.909066009521484375e+01,2.626776123046875000e+01,9.613681793212890625e+00,5.027851867675781250e+01,2.001341819763183594e+01,6.083126544952392578e+00,4.937923812866210938e+01,1.776057243347167969e+01,9.855021476745605469e+00,1.000000000000000000e+00
2.120739555358886719e+01,1.661981964111328125e+01,5.927067947387695312e+01,2.926276397705078125e+01,6.930792999267578125e+01,3.724775695800781250e+01,1.014336204528808594e+01,9.020126342773437500e+01,1.703515052795410156e+01,2.135721588134765625e+01,9.817404174804687500e+01,1.600394248962402344e+01,2.007117080688476562e+01,1.021224517822265625e+02,1.330312252044677734e+01,1.000000000000000000e+00
7.070575714111328125e+00,1.629996109008789062e+01,5.481356811523437500e+01,6.004959106445312500e+01,2.836827468872070312e+01,1.291549110412597656e+01,6.392995071411132812e+01,3.157959556579589844e+01,8.949228286743164062e+00,5.628092956542968750e+01,4.482183074951171875e+01,9.905130386352539062e+00,4.833380126953125000e+01,4.624384689331054688e+01,1.166483497619628906e+01,1.000000000000000000e+00
2.686756896972656250e+01,3.236772537231445312e+01,8.304974555969238281e+00,3.715591049194335938e+01,3.083805084228515625e+01,1.291806602478027344e+01,5.369021224975585938e+01,1.619954490661621094e+01,6.445183277130126953e+00,5.356364440917968750e+01,1.721155166625976562e+01,3.275502443313598633e+00,5.056557464599609375e+01,1.621432876586914062e+01,3.208063840866088867e+00,1.000000000000000000e+00
4.235289382934570312e+01,2.318964004516601562e+01,7.628257274627685547e+00,4.001208877563476562e+01,1.411317062377929688e+01,9.889967918395996094e+00,4.048397445678710938e+01,1.700076103210449219e+01,9.355543136596679688e+00,3.954285049438476562e+01,2.308475112915039062e+01,1.953203582763671875e+01,3.662324905395507812e+01,2.234383583068847656e+01,1.728074073791503906e+01,1.000000000000000000e+00
6.862137794494628906e+00,1.964140319824218750e+01,1.089289379119873047e+01,2.033694648742675781e+01,6.959248352050781250e+01,2.420041084289550781e+01,4.955877685546875000e+01,5.084278869628906250e+01,1.692462730407714844e+01,6.229524230957031250e+01,4.450135803222656250e+01,1.127102088928222656e+01,5.285664367675781250e+01,3.365217971801757812e+01,8.197240829467773438e+00,1.000000000000000000e+00
1.248643684387207031e+01,3.744572830200195312e+01,3.371696949005126953e+00,3.208270645141601562e+01,8.837129974365234375e+01,2.268517684936523438e+01,2.881744766235351562e+01,9.548406219482421875e+01,1.812128829956054688e+01,2.234116363525390625e+01,1.033955764770507812e+02,1.638386344909667969e+01,2.512036514282226562e+01,8.733335876464843750e+01,1.963187217712402344e+01,1.000000000000000000e+00
2.198534011840820312e+01,5.040891170501708984e+00,2.614312362670898438e+01,2.512368965148925781e+01,5.086648559570312500e+01,4.784139251708984375e+01,1.370362949371337891e+01,7.991089630126953125e+01,3.877922821044921875e+01,9.173349380493164062e+00,8.249847412109375000e+01,4.104728317260742188e+01,1.109799385070800781e+01,6.131393051147460938e+01,4.451798248291015625e+01,1.000000000000000000e+00
1.802627182006835938e+01,6.936084747314453125e+00,2.317101097106933594e+01,2.899465179443359375e+01,4.519995498657226562e+01,4.699048233032226562e+01,9.529666900634765625e+00,7.489954376220703125e+01,2.901634025573730469e+01,6.814107418060302734e+00,7.578478240966796875e+01,3.622690200805664062e+01,5.093964099884033203e+00,5.789318847656250000e+01,4.395443725585937500e+01,1.000000000000000000e+00
2.952183532714843750e+01,4.635991287231445312e+01,7.319311141967773438e+00,6.433786010742187500e+01,6.800061035156250000e+01,1.359664535522460938e+01,9.104052734375000000e+01,5.311204910278320312e+01,1.326307773590087891e+01,8.204926300048828125e+01,6.084622955322265625e+01,1.499160099029541016e+01,6.313055419921875000e+01,6.751795196533203125e+01,1.887002754211425781e+01,1.000000000000000000e+00
2.085084724426269531e+01,1.897120475769042969e+01,7.977045536041259766e+00,6.911681365966796875e+01,2.816558265686035156e+01,1.210897350311279297e+01,8.745387268066406250e+01,2.024123954772949219e+01,7.931489944458007812e+00,7.341193389892578125e+01,3.181790542602539062e+01,1.260378646850585938e+01,6.198147964477539062e+01,3.116920471191406250e+01,1.167241382598876953e+01,1.000000000000000000e+00
3.648024368286132812e+01,3.072629928588867188e+01,1.317873859405517578e+01,4.351574325561523438e+01,2.800593376159667969e+01,1.431053924560546875e+01,4.143747329711914062e+01,2.063217735290527344e+01,9.670336723327636719e+00,3.200437927246093750e+01,1.301127147674560547e+01,1.323507976531982422e+01,2.917594146728515625e+01,1.351327514648437500e+01,1.572891521453857422e+01,1.000000000000000000e+00
3.282160949707031250e+01,2.546137237548828125e+01,1.125347805023193359e+01,4.362543106079101562e+01,2.812811851501464844e+01,1.686704063415527344e+01,4.020166015625000000e+01,1.974321174621582031e+01,8.375800132751464844e+00,2.950571060180664062e+01,1.525585556030273438e+01,1.639605712890625000e+01,2.616094398498535156e+01,1.595491218566894531e+01,1.799571418762207031e+01,1.000000000000000000e+00
4.523015594482421875e+01,2.824530792236328125e+01,1.469442176818847656e+01,5.397822570800781250e+01,1.433016395568847656e+01,9.476288795471191406e+00,4.869677734375000000e+01,1.754205703735351562e+01,1.502318000793457031e+01,4.119229888916015625e+01,2.430217742919921875e+01,3.340825653076171875e+01,3.584771347045898438e+01,2.297146224975585938e+01,3.274264907836914062e+01,1.000000000000000000e+00
4.129936599731445312e+01,2.356759262084960938e+01,1.032452678680419922e+01,5.022698593139648438e+01,1.568416881561279297e+01,5.758059024810791016e+00,3.911386108398437500e+01,2.581773757934570312e+01,1.097380638122558594e+01,3.045853805541992188e+01,3.070582771301269531e+01,2.271064758300781250e+01,2.233671379089355469e+01,2.831134796142578125e+01,2.705356979370117188e+01,1.000000000000000000e+00
2.531588745117187500e+01,2.339497756958007812e+01,1.354910659790039062e+01,4.243924331665039062e+01,2.360124206542968750e+01,1.073525714874267578e+01,3.845782470703125000e+01,3.243751525878906250e+01,1.379343509674072266e+01,2.555238533020019531e+01,3.285751724243164062e+01,2.208006286621093750e+01,1.309123611450195312e+01,2.498686408996582031e+01,2.029423713684082031e+01,1.000000000000000000e+00
2.269421577453613281e+01,1.666789627075195312e+01,1.668373107910156250e+01,3.906221389770507812e+01,2.663880920410156250e+01,7.811186313629150391e+00,4.194612121582031250e+01,2.748962020874023438e+01,9.338295936584472656e+00,2.871473503112792969e+01,2.819440841674804688e+01,1.864033126831054688e+01,1.728038787841796875e+01,2.141591453552246094e+01,1.847547531127929688e+01,1.000000000000000000e+00
2.696975708007812500e+01,3.190921592712402344e+01,1.467072486877441406e+01,1.960003089904785156e+01,4.924991989135742188e+01,1.955129432678222656e+01,4.003870010375976562e+01,3.764011383056640625e+01,1.830148124694824219e+01,4.393523788452148438e+01,3.182462120056152344e+01,1.046386337280273438e+01,4.612122344970703125e+01,1.968172836303710938e+01,6.247995853424072266e+00,1.000000000000000000e+00
3.133507728576660156e+01,2.953810501098632812e+01,9.930932998657226562e+00,3.910781478881835938e+01,3.096202278137207031e+01,1.304536533355712891e+01,4.757006072998046875e+01,2.129846954345703125e+01,8.099498748779296875e+00,4.421347427368164062e+01,1.584341621398925781e+01,3.938560962677001953e+00,4.135006713867187500e+01,1.366955089569091797e+01,4.671934604644775391e+00,1.000000000000000000e+00
2.290175437927246094e+01,3.546335983276367188e+01,1.831614875793457031e+01,3.302693176269531250e+01,3.455841064453125000e+01,1.189489746093750000e+01,5.935093688964843750e+01,1.845492935180664062e+01,5.904693603515625000e+00,5.374228668212890625e+01,1.894179916381835938e+01,4.573920726776123047e+00,4.674649810791015625e+01,1.619832801818847656e+01,4.742424488067626953e+00,1.000000000000000000e+00
6.832562923431396484e+00,1.009979438781738281e+01,5.721401691436767578e+00,1.009276294708251953e+01,6.472149658203125000e+01,2.039774322509765625e+01,1.814912986755371094e+01,8.483909606933593750e+01,1.199157619476318359e+01,2.329426574707031250e+01,9.052875518798828125e+01,1.373882865905761719e+01,3.271909332275390625e+01,7.305352020263671875e+01,1.673917007446289062e+01,1.000000000000000000e+00
